1641,5909,EZ STOP 1 / DUBUQUE,1101 RHOMBERG AVE,DUBUQUE,52001,POINT (-90.660269 42.519502),31,DUBUQUE
1642,5959,YOUR PRIVATE BAR / URBANDALE,3040 104TH ST  STE 3056,URBANDALE,50322,POINT (-93.760607 41.622517),77,POLK
1643,6021,CASEY'S GENERAL STORE #2315 / CORYDON,220 N WASHINGTON ST,CORYDON,50060,POINT (-93.318067 40.759185),93,WAYNE
1644,5721,WEST MAIN LIQUOR,306 WEST MAIN STREET UNIT C,CALMAR,52132,POINT (-91.867628 43.183003),96,WINNESHIEK
1645,6041,DOWNTOWN LIQUOR / IOWA CITY,315 S GILBERT ST,IOWA CITY,52240,POINT (-91.530181 41.657654),52,JOHNSON
1646,2501,HY-VEE  #2 / AMES,640 LINCOLNWAY,AMES,50010,,85,STORY
1647,2716,HY-VEE HAMPTON DOLLAR FRESH,808 4TH ST SE,HAMPTON,50441,POINT (-93.202507 42.734292),35,FRANKLIN
1648,4529,CASEY'S GENERAL STORE #3262 / BUFFALO,101 1ST ST NE,BUFFALO CENTER,50424,POINT (-93.917424 43.484108),95,WINNEBAGO
1649,3943,GOOD AND QUICK CO,519 LINCOLNWAY,NEVADA,50201,POINT (-93.453265 42.022711),85,STORY
1650,5557,CASEY'S GENERAL STORE #2014 / FORT DODGE,2206 2ND AVE N,FORT DODGE,50501,POINT (-94.167532 42.508417),94,WEBSTER
1651,5892,GARNER FOODS / FT MADISON,2236 AVE L,FORT MADISON,52627,POINT (-91.337828 40.627164),56,LEE
1652,4748,WALGREENS #06186 / DAVENPORT,4011 E 53RD ST,DAVENPORT,52807,POINT (-90.514255 41.574851),82,SCOTT
1653,6013,MILL STREET LIQUOR / LAKE MILLS,107 N MILL ST,LAKE MILLS,50450,POINT (-93.535032 43.419668),95,WINNEBAGO
1654,5882,HOMETOWN FOODS / STATE CENTER,120 E MAIN ST,STATE CENTER,50247,POINT (-94.363119 41.691752),64,MARSHALL
1655,5078,CASEY'S GENERAL STORE #2096 / COUNCI,2301 S 24TH ST,COUNCIL BLUFFS,51501,POINT (-95.879335 41.238763),78,POTTAWATTA
1656,5213,GARNER ONE STOP,2506  280TH  ST,MONTROSE,52639,POINT (-91.429681 40.552204),56,LEE
1657,5062,CASEY'S GENERAL STORE #2318 / MONTRO,111  MAIN ST,MONTROSE,52639,POINT (-91.415097 40.532149),56,LEE
1658,5563,CASEY'S GENERAL STORE #3082 / CARROLL,510 E HWY 30,CARROLL,51401,,14,CARROLL
1659,4591,CASEY'S GENERAL STORE #3052 / CLARION,222  CENTRAL AVE,CLARION,50525,POINT (-94.194823 42.504085),99,WRIGHT
1660,4419,KUM & GO #4 / LAMONI,2091 E MAIN ST,LAMONI,50140,POINT (-93.896764 40.623618),27,DECATUR
1661,2712,HY-VEE / DECORAH,915 SHORT ST #107,DECORAH,52101,POINT (-91.79777100000001 43.291023),96,WINNESHIEK
1662,5571,CASEY'S GENERAL STORE #2782 / CEDAR RAPIDS,1495 BLAIRS FERRY RD NE,CEDAR RAPIDS,52402,POINT (-91.65788 42.035276),57,LINN
1663,5263,BERNIE'S BOOZE LLC,950  WEST VIEW DR,ROCK VALLEY,51247,,84,SIOUX
1664,5992,CASEY'S GENERAL STORE #1894 / SPENCER,800 S GRAND AVE,SPENCER,51301,POINT (-95.143884 43.129995),21,CLAY
1665,5905,AJ'S JACK & JILL / WEST BRANCH,115 E MAIN ST,WEST BRANCH,52358,POINT (-91.343394 41.671391),16,CEDAR
1666,5958,BP FUEL / WATERLOO,127 JEFFERSON ST,WATERLOO,50701,POINT (-92.345286 42.497386),7,BLACK HAWK
1667,5545,CASEY'S GENERAL STORE #91 / DALLAS CENTER,1202 SUGAR GROVE AVE,DALLAS CENTER,50063,POINT (-93.958985 41.688243),25,DALLAS
1668,5936,CJ'S CONVENIENCE STORE / ELKADER,107 1ST ST SW,ELKADER,52043,POINT (-91.405293 42.85389),22,CLAYTON
1669,4868,KUM & GO #59 / WAUKEE,400 PRAIRIE BLUFF DR,WAUKEE,50263,POINT (-93.880018 41.565606),25,DALLAS
1670,4375,KUM & GO #237 / GRIMES,801 N 1ST ST,GRIMES,50111,POINT (-93.098813 41.325348),77,POLK
1671,5914,UNI MART / WATERLOO,1615 BISHOP AVE,WATERLOO,50703,POINT (-92.293057 42.49807),7,BLACK HAWK
1672,6047,CORNER STOP / WASHINGTON,100 E MADISON ST,WASHINGTON,52353,POINT (-91.691363 41.296451),92,WASHINGTON
1673,5885,CASEY'S GENERAL STORE #67 / SUMNER,911 E 1ST ST,SUMNER,50674,POINT (-92.083935 42.847501),9,BREMER
1674,4766,KEYWEST CONOCO / DUBUQUE,2150 TWIN VALLEY DR,DUBUQUE,52003,POINT (-90.674579 42.459905),31,DUBUQUE
1675,4353,KUM & GO #302 / CLEAR LAKE,2905 FOURTH AVE,CLEAR LAKE,50248,,17,CERRO GORD
1676,2605,HY-VEE DRUGSTORE #5 / CEDAR RAPIDS,2001 BLAIRS FERRY ROAD NE,CEDAR RAPIDS,52402,POINT (-91.668919 42.034799),57,LINN
1677,6073,TOBACCO OUTLET PLUS #560 / CEDAR RAPIDS,2846 MOUNT VERNON RD SE,CEDAR RAPIDS,52405,POINT (-91.624282 41.976857),57,LINN
1678,5430,HIWAY 20 LIQUOR & TOBACCO,1345 2ND STREET SOUTH,WEBSTER CITY,50595,,40,HAMILTON
1679,5521,CASEY'S GENERAL STORE #3640 / WAUKEE,870 NE ALICE'S RD,WAUKEE,50263,,25,DALLAS
1680,5974,CASEY'S GENERAL STORE #14 / CARLISLE,105 HWY 5,CARLISLE,50047,POINT (-93.487027 41.494334),91,WARREN
1681,5006,KWIK STOP 16TH STREET #325,1210 E 16TH ST,DUBUQUE,52001,POINT (-90.65613000000002 42.511655),31,DUBUQUE
1682,5786,CASEY'S GENERAL STORE #2779 / CORALVILLE,1987 2ND ST,CORALVILLE,52241,POINT (-91.591 41.67929),52,JOHNSON
1683,6002,CASEY'S GENERAL STORE #2597 / SLOAN,104 BUCKLEY ST,SLOAN,51055,POINT (-96.222381 42.229186),97,WOODBURY
1684,6074,HILL COUNTRY CONVENIENCE STORE / COLESBURG,317 MAIN ST,COLESBURG,52035,POINT (-91.201967 42.638971),28,DELAWARE
1685,5396,CASEY'S GENERAL STORE # 3512/ INDIANOLA,301 E TRAILRIDGE AVE,INDIANOLA,50125,,91,WARREN
1686,5945,CASEY'S GENERAL STORE #3899 / CEDAR RAPIDS,235 EDGEWOOD RD NW,CEDAR RAPIDS,52405,POINT (-91.715929 41.974231),57,LINN
1687,5608,CASEY'S GENERAL STORE #2634 / EDGEWOOD,200 W UNION ST,EDGEWOOD,52042,POINT (-91.402761 42.644438),22,CLAYTON
1688,5479,CASEY'S GENERAL STORE #3534 / CLERMONT,74 MILL STREET,CLERMONT,52135,POINT (-91.659241 42.996807),33,FAYETTE
1689,5824,CASEY'S GENERAL STORE #1695 / SOLON,203 S MARKET ST,SOLON,52333,POINT (-91.492953 41.806076),52,JOHNSON
1690,5459,CASEY'S GENERAL STORE #1653 / CORNING,204 6TH ST,CORNING,50841,,2,ADAMS
1691,5035,CASEY'S GENERAL STORE #3205 / COUNCI,19900 VIRGINIA HILLS RD,COUNCIL BLUFFS,51503,POINT (-95.80565800000001 41.23210900000001),78,POTTAWATTA
1692,5723,CASEY'S GENERAL STORE #2538-WAUKEE,20 WEST HICKMAN ROAD,WAUKEE,50263,POINT (-93.872767 41.614862),25,DALLAS
1693,6075,HAMPTON LIQUOR & TOBACCO / HAMPTON,4 4TH ST SE,HAMPTON,50441,POINT (-93.202491 42.741445),35,FRANKLIN
1694,5907,MARTELLE STORE,400 S. MILITARY ST,MARTELLE,52305,POINT (-91.360942 42.020146),53,JONES
1695,6001,CASEY'S GENERAL STORE #1131 / DYSART,201 HWY 21,DYSART,52224,,86,TAMA
1696,5879,HOMETOWN FOODS - CONRAD,119 N MAIN ST,CONRAD,50621,POINT (-92.874589 42.225148),39,GUTHRIE
1697,6067,FAST AVE ONE STOP / MUSCATINE,2111 PARK AVE,MUSCATINE,52761,POINT (-91.030306 41.447149),70,MUSCATINE
1698,6078,KUM & GO #0185 / BONDURANT,3015 OXBOW COURT SW,BONDURANT,50035,,77,POLK
1699,6036,SUPER MART / OELWEIN,710 S FREDERICK AVE,OELWEIN,50662,POINT (-91.913481 42.66911),33,FAYETTE
1700,5926,GOPUFF / IOWA CITY,1907 STEVENS DR  UNITS C-E,IOWA CITY,52240,POINT (-91.534512 41.641762),52,JOHNSON
1701,2596,HY-VEE OTTUMWA#2,2453 NORTH COURT,OTTUMWA,52501,,90,WAPELLO
1702,6040,HOMETOWN FOODS / TRAER,420 SECOND ST,TRAER,50675,POINT (-92.468086 42.193386),48,IOWA
1703,4675,KUM & GO #1113 / AMES,2801 E 13TH ST,AMES,50010,POINT (-93.575702 42.034562),85,STORY
1704,5931,THRIFTWAY / LA PORTE CITY,304 4TH ST,LA PORTE CITY,50651,POINT (-92.190524 42.316113),7,BLACK HAWK
1705,5377,CASEY'S GENERAL STORE # 2517/ ROCKWELL CITY,627 HIGH ST.,ROCKWELL CITY,50579,POINT (-94.637172 42.398728),13,CALHOUN
1706,6060,A TO Z LIQUOR / CHEROKEE,114 S 2ND ST,CHEROKEE,51012,POINT (-95.55132 42.749013),18,CHEROKEE
1707,4753,CASEY'S GENERAL STORE #2521 / ADAIR,110 S 5TH ST,ADAIR,50002,POINT (-93.300253 41.013948),1,ADAIR
1708,5656,CODY MART GAS & LIQUOR,1220 N CODY RD,LE CLAIRE,52753,POINT (-90.344264 41.610963),82,SCOTT
1709,5419,CASEY'S GENERAL STORE # 3604/HINTON,121 N FLOYD AVE,HINTON,51024,POINT (-96.291721 42.627552),75,PLYMOUTH
1710,6070,BIG 10 MART #11 / DUBUQUE,3300 ASBURY RD,DUBUQUE,52001,,31,DUBUQUE
1711,5156,CASEY'S GENERAL STORE #1020  / LE CL,210  JONES ST,LE CLAIRE,52753,POINT (-90.358124 41.59863),82,SCOTT
1712,6091,HAWKEYE LIQUOR & TOBACCO / IOWA CITY,601 HOLLYWOOD BLVD STE 1,IOWA CITY,52240,POINT (-91.52741 41.643807),52,JOHNSON
1713,5968,CASEY'S GENERAL STORE #1496 / RED OAK,201 N. BROADWAY ST,RED OAK,51566,POINT (-95.23275 41.006837),69,MONTGOMERY
1714,4510,CASEY'S GENERAL STORE #1007 / MALVERN,701 MAIN ST,MALVERN,51551,POINT (-95.585127 41.005672),65,MILLS
1715,4933,RIVER MART,2107 AGENCY ST,BURLINGTON,52601,POINT (-91.129659 40.814541),29,DES MOINES
1716,5866,HOMETOWN FAMILY MARKET,310 2ND ST,GLADBROOK,50635,POINT (-92.716422 42.187653),86,TAMA
1717,5445,CASEY'S GENERAL STORE # 2781/ IOWA CITY,1410 WILLOW CREEK DR.,IOWA CITY,52246,POINT (-91.560844 41.64148000000001),52,JOHNSON
1718,6072,PEARL CITY TOBACCO & LIQUOR OUTLET / MUSCATINE,200 GREEN ST,MUSCATINE,52761,POINT (-91.05788 41.413877),70,MUSCATINE
1719,6019,CASEY'S GENERAL STORE #3888 / ANKENY,1024 E 1ST ST,ANKENY,50021,POINT (-93.581597 41.731869),77,POLK
1720,3886,WAL-MART 0646 / ANAMOSA,101  115 ST,ANAMOSA,52205,,53,JONES
1721,4983,RIVER MART,14562 WASHINGTON RD,WEST BURLINGTON,52655,POINT (-91.209254 40.839429),29,DES MOINES
1722,5574,CASEY'S GENERAL STORE #2760 / MARION,975 S 11TH ST,MARION,52302,POINT (-91.598165 42.020927),57,LINN
1723,6088,NEW STARR / FORT DODGE,1923 5TH AVE S,FORT DODGE,50501,POINT (-94.170859 42.501169),94,WEBSTER
1724,6043,CASEY'S GENERAL STORE #1049 / MANNING,351 6TH ST,MANNING,51455,POINT (-95.058872 41.906557),14,CARROLL
1725,6090,FLASHMART #103/PERRY,1219 1ST AVE,PERRY,50220,POINT (-94.106581 41.840342),25,DALLAS
1726,6005,CASEY'S GENERAL STORE #2865 / CEDAR FALLS,5908 NORDIC DR,CEDAR FALLS,50613,POINT (-92.44761 42.484587),7,BLACK HAWK
1727,5855,TAYLOR QUIK PIK - HARLAN,2111 23RD STREET,HARLAN,51537,POINT (-95.339634 41.647276),83,SHELBY
1728,6083,NEIGHBORHOOD LIQUOR AND SMOKES / AMES,3505 LINCOLN WAY STE 105,AMES,50014,POINT (-93.666146 42.022844),85,STORY
1729,5985,CASEY'S GENERAL STORE #2350 / OSKALOOSA,1902 S MARKET ST,OSKALOOSA,52577,POINT (-92.64507 41.278496),62,MAHASKA
1730,5543,CASEY'S GENERAL STORE #2541 / BEDFORD,608 MADISON,BEDFORD,50833,POINT (-94.721407 40.66762),87,TAYLOR
1731,5827,CASEY'S GENERAL STORE #2636 / KEOKUK,3530 MAIN ST,KEOKUK,52632,POINT (-91.410349 40.422672),56,LEE
1732,2710,HY-VEE GAS #1 / OTTUMWA,1027 N QUINCY AVE,OTTUMWA,52501,POINT (-92.438465 41.016113),90,WAPELLO
1733,5818,CASEY'S GENERAL STORE #2894 / INDIANOLA,1101 E 2ND AVE,INDIANOLA,50125,POINT (-93.548318 41.358073),91,WARREN
1734,3829,GARY'S FOODS / MT VERNON,715  1ST AVE S,MOUNT VERNON,52314,,57,LINN
1735,6066,UNITED WINE & LIQUOR / CEDAR FALLS,2211 COLLEGE ST,CEDAR FALLS,50613,POINT (-92.455798 42.517369),7,BLACK HAWK
1736,4697,SOUTHSIDE LIQUOR & TOBACCO / IOWA CITY,1921 KEOKUK ST,IOWA CITY,52240,POINT (-91.524879 41.64188),52,JOHNSON
1737,6081,CIRCLE K / WDM,3501 EP TRUE PARKWAY,WEST DES MOINES,50265,POINT (-93.752572 41.570151),77,POLK
1738,5540,CASEY'S GENERAL STORE #2447 / SERGEANT BLUFF,111 GAUL DR,SERGEANT BLUFF,51054,POINT (-96.352258 42.398573),97,WOODBURY
1739,5538,CASEY'S GENERAL STORE #2490 / STORY CITY,1625 E BROAD ST,STORY CITY,50248,POINT (-93.574177 42.187738),85,STORY
1740,4653,CASEY'S GENERAL STORE #1617 / JEFFERSON,508 N ELM,JEFFERSON,50129,POINT (-94.377422 42.02014),37,GREENE
1741,5811,CASEY'S GENERAL STORE #2629 / RIVERSIDE,200 E 1ST ST,RIVERSIDE,52327,POINT (-91.578314 41.480006),92,WASHINGTON
1742,6087,SMOKER'S GENIE / WAUKEE,23 NE CAREFREE LN,WAUKEE,50263,POINT (-93.86911 41.61536),25,DALLAS
1743,2721,HY-VEE C-STORE #3 / DUBUQUE,300 S LOCUST,DUBUQUE,52003,POINT (-90.664025 42.487094),31,DUBUQUE
1744,5853,R & R TOWN MART / RUDD,522 CHICKASAW ST,RUDD,50471,POINT (-92.90535 43.128195000000005),34,FLOYD
1745,5183,CASEY'S GENERAL STORE #77 / CASCADE,717 1ST  AVE,CASCADE,52033,,31,DUBUQUE
1746,4449,KUM & GO #121 / URBANDALE,12041 DOUGLAS PKWY,URBANDALE,50322,POINT (-93.782998 41.62962),77,POLK
1747,6097,BREW OIL #51 / SANBORN,101 W 7TH ST,SANBORN,51248,POINT (-95.656064 43.186035000000004),71,OBRIEN
1748,5790,CASEY'S GENERAL STORE #1166 / HULL,612 DIVISION ST,HULL,51239,POINT (-96.13760400000001 43.18538100000001),84,SIOUX
1749,6028,CASEY'S GENERAL STORE - #2686,3327 5TH AVE S.,FORT DODGE,50501,POINT (-94.144207 42.501297),94,WEBSTER
1750,5956,BP FUEL / DUBUQUE,1450 LORAS BLVD,DUBUQUE,52001,POINT (-90.687255 42.500724),31,DUBUQUE
1751,5363,CASEY'S GENERAL STORE # 2253/ CLIVE,2070 NW 100TH ST,CLIVE,50325,POINT (-93.755735 41.612058),77,POLK
1752,5812,CASEY'S GENERAL STORE #2487 / SPIRIT LAKE,1304 18TH ST,SPIRIT LAKE,51360,POINT (-95.109255 43.422638),30,DICKINSON
1753,5667,STANWOOD FOOD MART LLC,1118 HWY 30,STANWOOD,52337,POINT (-91.148607 41.888461),16,CEDAR
1754,6045,KUM & GO #3156 / CLIVE,15590 HICKMAN RD,CLIVE,50325,POINT (-93.833455 41.614719),77,POLK
1755,5573,CASEY'S GENERAL STORE #2768 / CEDAR RAPIDS,1201 1ST AVE SE,CEDAR RAPIDS,52402,POINT (-91.657607 41.985054),57,LINN
1756,6086,KUM & GO #7706 / AMES,2320 LINCOLN WAY STE 103,AMES,50014,POINT (-93.647652 42.022745),85,STORY
1757,2658,HY-VEE FOOD STORE / MOUNT AYR,201 N FILLMORE ST,MOUNT AYR,50854,POINT (-94.238795 40.715937),80,RINGGOLD
1758,6089,CIRCLE K #22654124 / PERRY,1115 HWY 141,PERRY,50220,POINT (-94.10386 41.830334),25,DALLAS
1759,6062,KARLS GROCERY / EDGEWOOD,101 W MADISON,EDGEWOOD,52042,POINT (-91.401487 42.645390000000006),48,IOWA
1760,6095,LIQUOR TOBACCO OUTLET / FORT DODGE,902 1ST AVE N,FORT DODGE,50501,POINT (-94.186138 42.506332),94,WEBSTER
1761,5417,CASEY'S GENERAL STORE # 2792/CEDAR RAPIDS,9001 6TH STREET SW,CEDAR RAPIDS,52404,POINT (-91.675979 41.88924),57,LINN
1762,6006,CASEY'S GENERAL STORE #2635 / JOHNSTON,10010 NW 62ND AVE,JOHNSTON,50131,POINT (-93.7566 41.672892000000004),77,POLK
1763,4659,CASEY'S GENERAL STORE #2802 / CONRAD,409 E CENTER,CONRAD,50621,POINT (-92.86887400000002 42.22453600000001),38,GRUNDY
1764,5955,GOWRIE GROCERY,1119 MARKET ST,GOWRIE,50543,POINT (-94.289457 42.28057),94,WEBSTER
1765,4749,WALGREENS #05239 / DAVENPORT,1660 W LOCUST ST,DAVENPORT,52804,POINT (-90.600599 41.538253),82,SCOTT
1766,5425,SPIRITS LIQUOR,109 E 1ST ST. # B,GRIMES,50111,POINT (-93.793827 41.68840000000001),77,POLK
1767,6014,CASEY'S GENERAL STORE #1621 / MASON CITY,610 S MONROE AVE,MASON CITY,50401,POINT (-93.209078 43.146016),17,CERRO GORD
1768,4346,ROY'S FOODLAND,105 PEARL ST,SHELLSBURG,52332,,6,BENTON
1769,5478,CASEY'S GENERAL STORE #3587 / BURLINGTON,1911 DES MOINES AVE,BURLINGTON,52601,POINT (-91.108065 40.828252),29,DES MOINES
1770,6061,BROOKLYN GROCERY,122 E FRONT ST,BROOKLYN,52211,POINT (-92.444377 41.728699),79,POWESHIEK
1771,5994,HAWKEYE SMOKE AND LIQUOR / IOWA CITY,108 E. COLLEGE ST,IOWA CITY,52240,POINT (-91.533522 41.658979),52,JOHNSON
1772,5963,CASEY'S GENERAL STORE #1798 / FOREST CITY,106 HWY 69 S,FOREST CITY,50436,POINT (-93.63303 43.263043),95,WINNEBAGO
1773,5151,BREW IDA GROVE,500  HWY 175,IDA GROVE,51445,,47,IDA
1774,5175,KWIK STOP DELHI,502  3RD  ST,DELHI,52223,POINT (-91.330807 42.430058),28,DELAWARE
1775,4873,CASEY'S GENERAL STORE #2559 / GRANGER,1802  SYCAMORE ST,GRANGER,50109,POINT (-93.824366 41.758781),25,DALLAS
1776,5055,LATIMER COMMUNITY GROCERY,110  S  AKIR  ST,LATIMER,50452,POINT (-93.368266 42.763103),35,FRANKLIN
1777,6008,TARGET STORE T-3374 / IOWA CITY,113 E WASHINGTON ST,IOWA CITY,52240,POINT (-91.533956 41.660078),52,JOHNSON
1778,5458,R&L FOODS,213 MAIN ST.,DOON,51235,POINT (-96.234214 43.279316),60,LYON
1779,6104,BREW OIL #33 / STORM LAKE,1201 LAKESHORE DR,STORM LAKE,50588,,11,BUENA VIST
1780,5407,CASEY'S GENERAL STORE # 2528/ WILLIAMSBURG,602 S HIGHLAND,WILLIAMSBURG,52361,POINT (-92.007463 41.660159),48,IOWA
1781,5665,NEW STAR / FORT DODGE,704 AVENUE C,FORT DODGE,50501,POINT (-94.196625 42.497609),94,WEBSTER
1782,6103,BREW OIL #50 / HARTLEY,361 3RD ST NW,HARTLEY,51346,POINT (-95.482442 43.184882),71,OBRIEN
1783,4532,CASEY'S GENERAL STORE #2274 / SIOUX RAPIDS,720 HWY 71,SIOUX RAPIDS,50585,POINT (-95.152943 42.88744),11,BUENA VIST
1784,5996,CASEY'S GENERAL STORE #1328 / ESTHERVILLE,1332 N 9TH ST,ESTHERVILLE,51334,POINT (-94.830351 43.413717),32,EMMET
1785,4872,CASEY'S GENERAL STORE #2644 / EARLHAM,975 N CHESTNUT AVE,EARLHAM,50072,POINT (-94.123159 41.500191),61,MADISON
1786,2838,CVS PHARMACY #8658 / DAVENPORT,1655 W KIMBERLY RD,DAVENPORT,52806,POINT (-90.600088 41.559969),82,SCOTT
1787,5928,CASEY'S GENERAL STORE #1762 / ALGONA,602 E STATE STREET,ALGONA,50511,POINT (-94.230221 43.068899),55,KOSSUTH
1788,6096,BREW OIL #41 / ALBERT CITY,5101 230TH ST,ALBERT CITY,50510,POINT (-94.953239 42.777449),11,BUENA VIST
1789,5794,CASEY'S GENERAL STORE #1922 / WALCOTT,780 N MAIN ST,WALCOTT,52773,POINT (-90.774559 41.59208),82,SCOTT
1790,5979,CASEY'S GENERAL STORE #2665 / WOODBINE,602 LINCOLNWAY ST,WOODBINE,51579,POINT (-95.703113 41.738436),43,HARRISON
1791,6130,HIWAY 20 LIQUOR AND TOBACCO / FORT DODGE,1724 5TH AVE S,FORT DODGE,50501,POINT (-94.173816 42.501131),94,WEBSTER
1792,6132,DUBUQUE WINE & SPIRITS,3305 ASBURY RD,DUBUQUE,52002,POINT (-90.720951 42.512386),31,DUBUQUE
1793,2704,HY-VEE OELWEIN DOLLAR FRESH,1345 S FREDERICK AVE,OELWEIN,50662,POINT (-91.913615 42.6594),33,FAYETTE
1794,6101,BREW OIL #26 / POCAHONTAS,14 E ELM AVE,POCAHONTAS,50574,POINT (-94.66731100000001 42.732607),76,POCAHONTAS
1795,5757,CASEY'S GENERAL STORE #1651 / ALBIA,1117 CLINTON ST,ALBIA,52531,,68,MONROE
1796,6108,DOUBLE D LIQUOR STORE / WAUKON,618 ROSSVILLE RD,WAUKON,52172,POINT (-91.473634 43.262114),3,ALLAMAKEE
1797,6011,CASEY'S GENERAL STORE #2437 / MASON CITY,2701 19TH ST SW,MASON CITY,50401,POINT (-93.241027 43.133815),17,CERRO GORD
1798,6142,SUPER MART / OELWEIN,701 S FREDERICK AVE,OELWEIN,50662,POINT (-91.913481 42.669128),33,FAYETTE
1799,5877,CASEY'S GENERAL STORE #1659 / ANKENY,302 S ANKENY BLVD,ANKENY,50023,POINT (-93.600376 41.729341),77,POLK
1800,6116,TOBACCO OUTLET PLUS #561 / CEDAR FALLS,4116 UNIVERSITY AVE  STE 104-105,CEDAR FALLS,50613,POINT (-92.407111 42.505909),7,BLACK HAWK
1801,5834,CASEY'S GENERAL STORE #1417 / IOWA FALLS,1223 OAK ST,IOWA FALLS,50126,POINT (-93.263544 42.528305),42,HARDIN
1802,5389,CASEY'S GENERAL STORE # 2511/ CRESCO,601 2ND AVE. S.W.,CRESCO,52136,POINT (-92.125702 43.371147),45,HOWARD
1803,6100,MOES MART #3 / COUNCIL BLUFFS,154 BENNETT AVE,COUNCIL BLUFFS,51503,POINT (-95.820329 41.252794),78,POTTAWATTA
1804,6133,LINCOLN FARM AND HOME 3 / PACIFIC JUNCTION,18880 HYLAND AVE,PACIFIC JUNCTION,51561,,65,MILLS
1805,5667,STANWOOD FOOD MART LLC,1118 HWY 30,STANWOOD,52337,POINT (-91.146702 41.888461),16,CEDAR
1806,6090,CIRCLE K #22654125 / PERRY,1219 1ST AVE,PERRY,50220,POINT (-94.106581 41.840342),25,DALLAS
1807,6151,UNIVERSITY LIQUORS / WDM,9250 UNIVERSITY AVE  UNIT 115,WEST DES MOINES,50266,POINT (-93.834244 41.599769),77,POLK
1808,5820,CASEY'S GENERAL STORE #57 / EDDYVILLE,108 S MERINO AVE,EDDYVILLE,52553,POINT (-92.629919 41.157522),90,WAPELLO
1809,6068,STAR CONVENIENCE / FORT DODGE,115 N 22ND ST,FORT DODGE,50501,POINT (-94.168007 42.507885),94,WEBSTER
1810,5971,PONY CREEK LIQUOR / GLENWOOD,411 S LOCUST ST,GLENWOOD,51534,POINT (-95.744542 41.042019),65,MILLS
1811,5993,CASEY'S GENERAL STORE #3396 / SIGOURNEY,100 E JACKSON ST,SIGOURNEY,52591,POINT (-92.205181 41.336873),54,KEOKUK
1812,5891,CASEY'S GENERAL STORE #2786 / DES MOINES,5150 NE 14TH ST,DES MOINES,50313,POINT (-93.600563 41.653682),77,POLK
1813,6152,HAWKEYE SMOKE SHOP / FAIRFIELD,53 N COURT ST,FAIRFIELD,52556,POINT (-91.962461 41.007268),51,JEFFERSON
1814,5791,CASEY'S GENERAL STORE #2060 / POCAHONTAS,605 W ELM AVE,POCAHONTAS,50574,POINT (-94.67811 42.732597),76,POCAHONTAS
1815,5874,KWIK STOP FOOD MART / DUBUQUE,4039 PENNSYLVANIA AVE,DUBUQUE,52001,,31,DUBUQUE
1816,6099,BREW OIL #29 / EMMETSBURG,2401 MAIN ST,EMMETSBURG,50536,POINT (-94.681939 43.111913),74,PALO ALTO
1817,4318,FAREWAY STORES #841 / RED OAK,811 BROADWAY,RED OAK,51566,,69,MONTGOMERY
1818,5536,THE FILLING STATION / AMES,2400 UNIVERSITY BLVD,AMES,50010,POINT (-93.639358 42.000718),85,STORY
1819,5615,CASEY'S GENERAL STORE #2520 / GRIMES,206 E 1ST ST,GRIMES,50111,POINT (-93.79323800000002 41.688401000000006),77,POLK
1820,6144,NORTHSIDE LIQUOR AND GROCERY / MASON CITY,1303 N FEDERAL,MASON CITY,50401,POINT (-93.201061 43.163663),17,CERRO GORD
1821,6158,HAWKS SMOKE SHOP / MARION,1396 7TH AVE,MARION,52302,POINT (-91.594936 42.033278),57,LINN
1822,5999,CASEY'S GENERAL STORE #2771 / CEDAR RAPIDS,501 6TH ST SW,CEDAR RAPIDS,52404,POINT (-91.677099 41.970391),57,LINN
1823,4374,KUM & GO #141 / GRIMES,1950 PRINCETON DR,GRIMES,50111,,77,POLK
1824,5605,CASEY'S GENERAL STORE #1416 / NEW HAMPTON,615 N LINN AVE,NEW HAMPTON,50659,POINT (-92.31783500000002 43.065235),19,CHICKASAW
1825,4401,KUM & GO #503 / MARION,3215 7TH AVE,MARION,52302,POINT (-91.577321 42.035013),57,LINN
1826,6129,EAST END LIQUOR / DES MOINES,3804 HUBBELL AVE,DES MOINES,50317,POINT (-93.541351 41.630849),77,POLK
1827,5425,SPIRITS LIQUOR / GRIMES,109 E 1ST ST. # B,GRIMES,50111,POINT (-93.793827 41.68840000000001),77,POLK
1828,5216,CASEY'S GENERAL STORE #2683  /  RUNN,6301  SE 116TH ST,RUNNELLS,50237,POINT (-93.357883 41.522454),77,POLK
1829,5796,CASEY'S GENERAL STORE #1541 / WEST BEND,316 2ND AVE NE,WEST BEND,50597,POINT (-94.442986 42.965672),74,PALO ALTO
1830,5961,CASEY'S GENERAL STORE #63 / ROCK RAPIDS,709 1ST AVE,ROCK RAPIDS,51246,POINT (-96.175056 43.431854),60,LYON
1831,5884,CASEY'S GENERAL STORE #3439 / LIME SPRINGS,14046 45TH ST,LIME SPRINGS,52155,,45,HOWARD
1832,5680,GASLAND N 8TH ST / BURLINGTON,1204 N 8TH ST,BURLINGTON,52601,POINT (-91.10544500000002 40.820249),29,DES MOINES
1833,6164,OELWEIN LIQUOR & VAPE,801 E CHARLES ST,OELWEIN,50662,POINT (-91.902413 42.678786),33,FAYETTE
1834,6159,BUCKY'S EXPRESS #34 / COUNCIL BLUFFS,3501 W BROADWAY,COUNCIL BLUFFS,51501,POINT (-95.902733 41.26191600000001),78,POTTAWATTA
